GEOIDFQ,GEOID,SUMLEVEL,GEOTYPE,NAME,SOURCE,STATEFP,COUNTYFP,COUSUBFP,PLACEFP,TRACTCE,CLASSFP,MUNITYPE,PLACECOMBO
M250000US3902680129,3902680129,M25,JURIS-COUNTY-MORPC,Ashville,MORPC,39,39129,,02680,,,Village,PICKAWAY_ASHVILLE_VILLAGE
M250000US3903604141,3903604141,M25,JURIS-COUNTY-MORPC,Bainbridge,MORPC,39,39141,,03604,,,Village,ROSS_BAINBRIDGE_VILLAGE
M250000US3903758045,3903758045,M25,JURIS-COUNTY-MORPC,Baltimore,MORPC,39,39045,,03758,,,Village,FAIRFIELD_BALTIMORE_VILLAGE
M250000US390410577499999,390410577499999,M25,JURIS-COUNTY-MORPC,Berkshire,MORPC,39,39041,05774,,,,Township,DELAWARE_BERKSHIRE_TOWNSHIP
M250000US390410578899999,390410578899999,M25,JURIS-COUNTY-MORPC,Berlin,MORPC,39,39041,05788,,,,Township,DELAWARE_BERLIN_TOWNSHIP
M250000US390410942899999,390410942899999,M25,JURIS-COUNTY-MORPC,Brown,MORPC,39,39041,09428,,,,Township,DELAWARE_BROWN_TOWNSHIP
M250000US390411814099999,390411814099999,M25,JURIS-COUNTY-MORPC,Concord,MORPC,39,39041,18140,,,,Township,DELAWARE_CONCORD_TOWNSHIP
M250000US390412144899999,390412144899999,M25,JURIS-COUNTY-MORPC,Delaware,MORPC,39,39041,21448,,,,Township,DELAWARE_DELAWARE_TOWNSHIP
M250000US390412969499999,390412969499999,M25,JURIS-COUNTY-MORPC,Genoa,MORPC,39,39041,29694,,,,Township,DELAWARE_GENOA_TOWNSHIP
M250000US390413351699999,390413351699999,M25,JURIS-COUNTY-MORPC,Harlem,MORPC,39,39041,33516,,,,Township,DELAWARE_HARLEM_TOWNSHIP
M250000US390414036299999,390414036299999,M25,JURIS-COUNTY-MORPC,Kingston,MORPC,39,39041,40362,,,,Township,DELAWARE_KINGSTON_TOWNSHIP
M250000US390414310699999,390414310699999,M25,JURIS-COUNTY-MORPC,Liberty,MORPC,39,39041,43106,,,,Township,DELAWARE_LIBERTY_TOWNSHIP
M250000US390414790899999,390414790899999,M25,JURIS-COUNTY-MORPC,Marlboro,MORPC,39,39041,47908,,,,Township,DELAWARE_MARLBORO_TOWNSHIP
M250000US390415861899999,390415861899999,M25,JURIS-COUNTY-MORPC,Orange,MORPC,39,39041,58618,,,,Township,DELAWARE_ORANGE_TOWNSHIP
M250000US390415926299999,390415926299999,M25,JURIS-COUNTY-MORPC,Oxford,MORPC,39,39041,59262,,,,Township,DELAWARE_OXFORD_TOWNSHIP
M250000US390416417899999,390416417899999,M25,JURIS-COUNTY-MORPC,Porter,MORPC,39,39041,64178,,,,Township,DELAWARE_PORTER_TOWNSHIP
M250000US390416531299999,390416531299999,M25,JURIS-COUNTY-MORPC,Radnor,MORPC,39,39041,65312,,,,Township,DELAWARE_RADNOR_TOWNSHIP
M250000US390417084299999,390417084299999,M25,JURIS-COUNTY-MORPC,Scioto,MORPC,39,39041,70842,,,,Township,DELAWARE_SCIOTO_TOWNSHIP
M250000US390417661799999,390417661799999,M25,JURIS-COUNTY-MORPC,Thompson,MORPC,39,39041,76617,,,,Township,DELAWARE_THOMPSON_TOWNSHIP
M250000US390417733699999,390417733699999,M25,JURIS-COUNTY-MORPC,Trenton,MORPC,39,39041,77336,,,,Township,DELAWARE_TRENTON_TOWNSHIP
M250000US390417756099999,390417756099999,M25,JURIS-COUNTY-MORPC,Troy,MORPC,39,39041,77560,,,,Township,DELAWARE_TROY_TOWNSHIP
M250000US390450163799999,390450163799999,M25,JURIS-COUNTY-MORPC,Amanda,MORPC,39,39045,01637,,,,Township,FAIRFIELD_AMANDA_TOWNSHIP
M250000US390450595699999,390450595699999,M25,JURIS-COUNTY-MORPC,Berne,MORPC,39,39045,05956,,,,Township,FAIRFIELD_BERNE_TOWNSHIP
M250000US390450695099999,390450695099999,M25,JURIS-COUNTY-MORPC,Bloom,MORPC,39,39045,06950,,,,Township,FAIRFIELD_BLOOM_TOWNSHIP
M250000US390451568699999,390451568699999,M25,JURIS-COUNTY-MORPC,Clearcreek,MORPC,39,39045,15686,,,,Township,FAIRFIELD_CLEARCREEK_TOWNSHIP
M250000US390453206099999,390453206099999,M25,JURIS-COUNTY-MORPC,Greenfield,MORPC,39,39045,32060,,,,Township,FAIRFIELD_GREENFIELD_TOWNSHIP
M250000US390453581299999,390453581299999,M25,JURIS-COUNTY-MORPC,Hocking,MORPC,39,39045,35812,,,,Township,FAIRFIELD_HOCKING_TOWNSHIP
M250000US390454312099999,390454312099999,M25,JURIS-COUNTY-MORPC,Liberty,MORPC,39,39045,43120,,,,Township,FAIRFIELD_LIBERTY_TOWNSHIP
M250000US390454638299999,390454638299999,M25,JURIS-COUNTY-MORPC,Madison,MORPC,39,39045,46382,,,,Township,FAIRFIELD_MADISON_TOWNSHIP
M250000US390456324099999,390456324099999,M25,JURIS-COUNTY-MORPC,Pleasant,MORPC,39,39045,63240,,,,Township,FAIRFIELD_PLEASANT_TOWNSHIP
M250000US390456668499999,390456668499999,M25,JURIS-COUNTY-MORPC,Richland,MORPC,39,39045,66684,,,,Township,FAIRFIELD_RICHLAND_TOWNSHIP
M250000US390456912099999,390456912099999,M25,JURIS-COUNTY-MORPC,Rush Creek,MORPC,39,39045,69120,,,,Township,FAIRFIELD_RUSH CREEK_TOWNSHIP
M250000US390458020699999,390458020699999,M25,JURIS-COUNTY-MORPC,Violet,MORPC,39,39045,80206,,,,Township,FAIRFIELD_VIOLET_TOWNSHIP
M250000US390458057099999,390458057099999,M25,JURIS-COUNTY-MORPC,Walnut,MORPC,39,39045,80570,,,,Township,FAIRFIELD_WALNUT_TOWNSHIP
M250000US390471815499999,390471815499999,M25,JURIS-COUNTY-MORPC,Concord,MORPC,39,39047,18154,,,,Township,FAYETTE_CONCORD_TOWNSHIP
M250000US390473172499999,390473172499999,M25,JURIS-COUNTY-MORPC,Green,MORPC,39,39047,31724,,,,Township,FAYETTE_GREEN_TOWNSHIP
M250000US390473838899999,390473838899999,M25,JURIS-COUNTY-MORPC,Jasper,MORPC,39,39047,38388,,,,Township,FAYETTE_JASPER_TOWNSHIP
M250000US390473859899999,390473859899999,M25,JURIS-COUNTY-MORPC,Jefferson,MORPC,39,39047,38598,,,,Township,FAYETTE_JEFFERSON_TOWNSHIP
M250000US390474639699999,390474639699999,M25,JURIS-COUNTY-MORPC,Madison,MORPC,39,39047,46396,,,,Township,FAYETTE_MADISON_TOWNSHIP
M250000US390474768499999,390474768499999,M25,JURIS-COUNTY-MORPC,Marion,MORPC,39,39047,47684,,,,Township,FAYETTE_MARION_TOWNSHIP
M250000US390475948699999,390475948699999,M25,JURIS-COUNTY-MORPC,Paint,MORPC,39,39047,59486,,,,Township,FAYETTE_PAINT_TOWNSHIP
M250000US390476182699999,390476182699999,M25,JURIS-COUNTY-MORPC,Perry,MORPC,39,39047,61826,,,,Township,FAYETTE_PERRY_TOWNSHIP
M250000US390477831699999,390477831699999,M25,JURIS-COUNTY-MORPC,Union,MORPC,39,39047,78316,,,,Township,FAYETTE_UNION_TOWNSHIP
M250000US390478216699999,390478216699999,M25,JURIS-COUNTY-MORPC,Wayne,MORPC,39,39047,82166,,,,Township,FAYETTE_WAYNE_TOWNSHIP
M250000US390490692299999,390490692299999,M25,JURIS-COUNTY-MORPC,Blendon,MORPC,39,39049,06922,,,,Township,FRANKLIN_BLENDON_TOWNSHIP
M250000US390490944299999,390490944299999,M25,JURIS-COUNTY-MORPC,Brown,MORPC,39,39049,09442,,,,Township,FRANKLIN_BROWN_TOWNSHIP
M250000US390491611299999,390491611299999,M25,JURIS-COUNTY-MORPC,Clinton,MORPC,39,39049,16112,,,,Township,FRANKLIN_CLINTON_TOWNSHIP
M250000US390492828099999,390492828099999,M25,JURIS-COUNTY-MORPC,Franklin,MORPC,39,39049,28280,,,,Township,FRANKLIN_FRANKLIN_TOWNSHIP
M250000US390493302699999,390493302699999,M25,JURIS-COUNTY-MORPC,Hamilton,MORPC,39,39049,33026,,,,Township,FRANKLIN_HAMILTON_TOWNSHIP
M250000US390493777299999,390493777299999,M25,JURIS-COUNTY-MORPC,Jackson,MORPC,39,39049,37772,,,,Township,FRANKLIN_JACKSON_TOWNSHIP
M250000US390493861299999,390493861299999,M25,JURIS-COUNTY-MORPC,Jefferson,MORPC,39,39049,38612,,,,Township,FRANKLIN_JEFFERSON_TOWNSHIP
M250000US390494641099999,390494641099999,M25,JURIS-COUNTY-MORPC,Madison,MORPC,39,39049,46410,,,,Township,FRANKLIN_MADISON_TOWNSHIP
M250000US390495006499999,390495006499999,M25,JURIS-COUNTY-MORPC,Mifflin,MORPC,39,39049,50064,,,,Township,FRANKLIN_MIFFLIN_TOWNSHIP
M250000US390495734499999,390495734499999,M25,JURIS-COUNTY-MORPC,Norwich,MORPC,39,39049,57344,,,,Township,FRANKLIN_NORWICH_TOWNSHIP
M250000US390496184099999,390496184099999,M25,JURIS-COUNTY-MORPC,Perry,MORPC,39,39049,61840,,,,Township,FRANKLIN_PERRY_TOWNSHIP
M250000US390496297499999,390496297499999,M25,JURIS-COUNTY-MORPC,Plain,MORPC,39,39049,62974,,,,Township,FRANKLIN_PLAIN_TOWNSHIP
M250000US390496325499999,390496325499999,M25,JURIS-COUNTY-MORPC,Pleasant,MORPC,39,39049,63254,,,,Township,FRANKLIN_PLEASANT_TOWNSHIP
M250000US390496457099999,390496457099999,M25,JURIS-COUNTY-MORPC,Prairie,MORPC,39,39049,64570,,,,Township,FRANKLIN_PRAIRIE_TOWNSHIP
M250000US390497178799999,390497178799999,M25,JURIS-COUNTY-MORPC,Sharon,MORPC,39,39049,71787,,,,Township,FRANKLIN_SHARON_TOWNSHIP
M250000US390497771499999,390497771499999,M25,JURIS-COUNTY-MORPC,Truro,MORPC,39,39049,77714,,,,Township,FRANKLIN_TRURO_TOWNSHIP
M250000US390498124299999,390498124299999,M25,JURIS-COUNTY-MORPC,Washington,MORPC,39,39049,81242,,,,Township,FRANKLIN_WASHINGTON_TOWNSHIP
M250000US3905116091,3905116091,M25,JURIS-COUNTY-MORPC,Belle Center,MORPC,39,39091,,05116,,,Village,LOGAN_BELLE CENTER_VILLAGE
M250000US3905130091,3905130091,M25,JURIS-COUNTY-MORPC,Bellefontaine,MORPC,39,39091,,05130,,,City,LOGAN_BELLEFONTAINE_CITY
M250000US3906278049,3906278049,M25,JURIS-COUNTY-MORPC,Bexley,MORPC,39,39049,,06278,,,City,FRANKLIN_BEXLEY_CITY
M250000US3907188047,3907188047,M25,JURIS-COUNTY-MORPC,Bloomingburg,MORPC,39,39047,,07188,,,Village,FAYETTE_BLOOMINGBURG_VILLAGE
M250000US390730557899999,390730557899999,M25,JURIS-COUNTY-MORPC,Benton,MORPC,39,39073,05578,,,,Township,HOCKING_BENTON_TOWNSHIP
M250000US390732648899999,390732648899999,M25,JURIS-COUNTY-MORPC,Falls,MORPC,39,39073,26488,,,,Township,HOCKING_FALLS_TOWNSHIP
M250000US390733084299999,390733084299999,M25,JURIS-COUNTY-MORPC,Good Hope,MORPC,39,39073,30842,,,,Township,HOCKING_GOOD HOPE_TOWNSHIP
M250000US390733178099999,390733178099999,M25,JURIS-COUNTY-MORPC,Green,MORPC,39,39073,31780,,,,Township,HOCKING_GREEN_TOWNSHIP
M250000US390734205699999,390734205699999,M25,JURIS-COUNTY-MORPC,Laurel,MORPC,39,39073,42056,,,,Township,HOCKING_LAUREL_TOWNSHIP
M250000US390734774099999,390734774099999,M25,JURIS-COUNTY-MORPC,Marion,MORPC,39,39073,47740,,,,Township,HOCKING_MARION_TOWNSHIP
M250000US390736186899999,390736186899999,M25,JURIS-COUNTY-MORPC,Perry,MORPC,39,39073,61868,,,,Township,HOCKING_PERRY_TOWNSHIP
M250000US390737014299999,390737014299999,M25,JURIS-COUNTY-MORPC,Salt Creek,MORPC,39,39073,70142,,,,Township,HOCKING_SALT CREEK_TOWNSHIP
M250000US390737440599999,390737440599999,M25,JURIS-COUNTY-MORPC,Starr,MORPC,39,39073,74405,,,,Township,HOCKING_STARR_TOWNSHIP
M250000US390738078099999,390738078099999,M25,JURIS-COUNTY-MORPC,Ward,MORPC,39,39073,80780,,,,Township,HOCKING_WARD_TOWNSHIP
M250000US390738135499999,390738135499999,M25,JURIS-COUNTY-MORPC,Washington,MORPC,39,39073,81354,,,,Township,HOCKING_WASHINGTON_TOWNSHIP
M250000US390830584499999,390830584499999,M25,JURIS-COUNTY-MORPC,Berlin,MORPC,39,39083,05844,,,,Township,KNOX_BERLIN_TOWNSHIP
M250000US390830947099999,390830947099999,M25,JURIS-COUNTY-MORPC,Brown,MORPC,39,39083,09470,,,,Township,KNOX_BROWN_TOWNSHIP
M250000US390831059099999,390831059099999,M25,JURIS-COUNTY-MORPC,Butler,MORPC,39,39083,10590,,,,Township,KNOX_BUTLER_TOWNSHIP
M250000US390831550499999,390831550499999,M25,JURIS-COUNTY-MORPC,Clay,MORPC,39,39083,15504,,,,Township,KNOX_CLAY_TOWNSHIP
M250000US390831614099999,390831614099999,M25,JURIS-COUNTY-MORPC,Clinton,MORPC,39,39083,16140,,,,Township,KNOX_CLINTON_TOWNSHIP
M250000US390831668699999,390831668699999,M25,JURIS-COUNTY-MORPC,College,MORPC,39,39083,16686,,,,Township,KNOX_COLLEGE_TOWNSHIP
M250000US390833388099999,390833388099999,M25,JURIS-COUNTY-MORPC,Harrison,MORPC,39,39083,33880,,,,Township,KNOX_HARRISON_TOWNSHIP
M250000US390833546299999,390833546299999,M25,JURIS-COUNTY-MORPC,Hilliar,MORPC,39,39083,35462,,,,Township,KNOX_HILLIAR_TOWNSHIP
M250000US390833652699999,390833652699999,M25,JURIS-COUNTY-MORPC,Howard,MORPC,39,39083,36526,,,,Township,KNOX_HOWARD_TOWNSHIP
M250000US390833787099999,390833787099999,M25,JURIS-COUNTY-MORPC,Jackson,MORPC,39,39083,37870,,,,Township,KNOX_JACKSON_TOWNSHIP
M250000US390833866899999,390833866899999,M25,JURIS-COUNTY-MORPC,Jefferson,MORPC,39,39083,38668,,,,Township,KNOX_JEFFERSON_TOWNSHIP
M250000US390834321899999,390834321899999,M25,JURIS-COUNTY-MORPC,Liberty,MORPC,39,39083,43218,,,,Township,KNOX_LIBERTY_TOWNSHIP
M250000US390834965899999,390834965899999,M25,JURIS-COUNTY-MORPC,Middlebury,MORPC,39,39083,49658,,,,Township,KNOX_MIDDLEBURY_TOWNSHIP
M250000US390835020499999,390835020499999,M25,JURIS-COUNTY-MORPC,Milford,MORPC,39,39083,50204,,,,Township,KNOX_MILFORD_TOWNSHIP
M250000US390835033099999,390835033099999,M25,JURIS-COUNTY-MORPC,Miller,MORPC,39,39083,50330,,,,Township,KNOX_MILLER_TOWNSHIP
M250000US390835143699999,390835143699999,M25,JURIS-COUNTY-MORPC,Monroe,MORPC,39,39083,51436,,,,Township,KNOX_MONROE_TOWNSHIP
M250000US390835210899999,390835210899999,M25,JURIS-COUNTY-MORPC,Morgan,MORPC,39,39083,52108,,,,Township,KNOX_MORGAN_TOWNSHIP
M250000US390835229099999,390835229099999,M25,JURIS-COUNTY-MORPC,Morris,MORPC,39,39083,52290,,,,Township,KNOX_MORRIS_TOWNSHIP
M250000US390836265299999,390836265299999,M25,JURIS-COUNTY-MORPC,Pike,MORPC,39,39083,62652,,,,Township,KNOX_PIKE_TOWNSHIP
M250000US390836331099999,390836331099999,M25,JURIS-COUNTY-MORPC,Pleasant,MORPC,39,39083,63310,,,,Township,KNOX_PLEASANT_TOWNSHIP
M250000US390837835899999,390837835899999,M25,JURIS-COUNTY-MORPC,Union,MORPC,39,39083,78358,,,,Township,KNOX_UNION_TOWNSHIP
M250000US390838219499999,390838219499999,M25,JURIS-COUNTY-MORPC,Wayne,MORPC,39,39083,82194,,,,Township,KNOX_WAYNE_TOWNSHIP
M250000US3908392045,3908392045,M25,JURIS-COUNTY-MORPC,Bremen,MORPC,39,39045,,08392,,,Village,FAIRFIELD_BREMEN_VILLAGE
M250000US3908532049,3908532049,M25,JURIS-COUNTY-MORPC,Brice,MORPC,39,39049,,08532,,,Village,FRANKLIN_BRICE_VILLAGE
M250000US390890549499999,390890549499999,M25,JURIS-COUNTY-MORPC,Bennington,MORPC,39,39089,05494,,,,Township,LICKING_BENNINGTON_TOWNSHIP
M250000US390890794499999,390890794499999,M25,JURIS-COUNTY-MORPC,Bowling Green,MORPC,39,39089,07944,,,,Township,LICKING_BOWLING GREEN_TOWNSHIP
M250000US390891036699999,390891036699999,M25,JURIS-COUNTY-MORPC,Burlington,MORPC,39,39089,10366,,,,Township,LICKING_BURLINGTON_TOWNSHIP
M250000US390892433299999,390892433299999,M25,JURIS-COUNTY-MORPC,Eden,MORPC,39,39089,24332,,,,Township,LICKING_EDEN_TOWNSHIP
M250000US390892569099999,390892569099999,M25,JURIS-COUNTY-MORPC,Etna,MORPC,39,39089,25690,,,,Township,LICKING_ETNA_TOWNSHIP
M250000US390892653099999,390892653099999,M25,JURIS-COUNTY-MORPC,Fallsbury,MORPC,39,39089,26530,,,,Township,LICKING_FALLSBURY_TOWNSHIP
M250000US390892833699999,390892833699999,M25,JURIS-COUNTY-MORPC,Franklin,MORPC,39,39089,28336,,,,Township,LICKING_FRANKLIN_TOWNSHIP
M250000US390893141699999,390893141699999,M25,JURIS-COUNTY-MORPC,Granville,MORPC,39,39089,31416,,,,Township,LICKING_GRANVILLE_TOWNSHIP
M250000US390893329999999,390893329999999,M25,JURIS-COUNTY-MORPC,Hanover,MORPC,39,39089,33299,,,,Township,LICKING_HANOVER_TOWNSHIP
M250000US390893389499999,390893389499999,M25,JURIS-COUNTY-MORPC,Harrison,MORPC,39,39089,33894,,,,Township,LICKING_HARRISON_TOWNSHIP
M250000US390893418899999,390893418899999,M25,JURIS-COUNTY-MORPC,Hartford,MORPC,39,39089,34188,,,,Township,LICKING_HARTFORD_TOWNSHIP
M250000US390893631699999,390893631699999,M25,JURIS-COUNTY-MORPC,Hopewell,MORPC,39,39089,36316,,,,Township,LICKING_HOPEWELL_TOWNSHIP
M250000US390893910299999,390893910299999,M25,JURIS-COUNTY-MORPC,Jersey,MORPC,39,39089,39102,,,,Township,LICKING_JERSEY_TOWNSHIP
M250000US390894323299999,390894323299999,M25,JURIS-COUNTY-MORPC,Liberty,MORPC,39,39089,43232,,,,Township,LICKING_LIBERTY_TOWNSHIP
M250000US390894345699999,390894345699999,M25,JURIS-COUNTY-MORPC,Licking,MORPC,39,39089,43456,,,,Township,LICKING_LICKING_TOWNSHIP
M250000US390894611699999,390894611699999,M25,JURIS-COUNTY-MORPC,McKean,MORPC,39,39089,46116,,,,Township,LICKING_MCKEAN_TOWNSHIP
M250000US390894650899999,390894650899999,M25,JURIS-COUNTY-MORPC,Madison,MORPC,39,39089,46508,,,,Township,LICKING_MADISON_TOWNSHIP
M250000US390894813299999,390894813299999,M25,JURIS-COUNTY-MORPC,Mary Ann,MORPC,39,39089,48132,,,,Township,LICKING_MARY ANN_TOWNSHIP
M250000US390895145099999,390895145099999,M25,JURIS-COUNTY-MORPC,Monroe,MORPC,39,39089,51450,,,,Township,LICKING_MONROE_TOWNSHIP
M250000US390895405499999,390895405499999,M25,JURIS-COUNTY-MORPC,Newark,MORPC,39,39089,54054,,,,Township,LICKING_NEWARK_TOWNSHIP
M250000US390895558099999,390895558099999,M25,JURIS-COUNTY-MORPC,Newton,MORPC,39,39089,55580,,,,Township,LICKING_NEWTON_TOWNSHIP
M250000US390896192499999,390896192499999,M25,JURIS-COUNTY-MORPC,Perry,MORPC,39,39089,61924,,,,Township,LICKING_PERRY_TOWNSHIP
M250000US390896945699999,390896945699999,M25,JURIS-COUNTY-MORPC,St. Albans,MORPC,39,39089,69456,,,,Township,LICKING_ST. ALBANS_TOWNSHIP
M250000US390897840099999,390897840099999,M25,JURIS-COUNTY-MORPC,Union,MORPC,39,39089,78400,,,,Township,LICKING_UNION_TOWNSHIP
M250000US390898141099999,390898141099999,M25,JURIS-COUNTY-MORPC,Washington,MORPC,39,39089,81410,,,,Township,LICKING_WASHINGTON_TOWNSHIP
M250000US390910711899999,390910711899999,M25,JURIS-COUNTY-MORPC,Bloomfield,MORPC,39,39091,07118,,,,Township,LOGAN_BLOOMFIELD_TOWNSHIP
M250000US390910755299999,390910755299999,M25,JURIS-COUNTY-MORPC,Bokescreek,MORPC,39,39091,07552,,,,Township,LOGAN_BOKESCREEK_TOWNSHIP
M250000US390913390899999,390913390899999,M25,JURIS-COUNTY-MORPC,Harrison,MORPC,39,39091,33908,,,,Township,LOGAN_HARRISON_TOWNSHIP
M250000US390913868299999,390913868299999,M25,JURIS-COUNTY-MORPC,Jefferson,MORPC,39,39091,38682,,,,Township,LOGAN_JEFFERSON_TOWNSHIP
M250000US390914128699999,390914128699999,M25,JURIS-COUNTY-MORPC,Lake,MORPC,39,39091,41286,,,,Township,LOGAN_LAKE_TOWNSHIP
M250000US390914324699999,390914324699999,M25,JURIS-COUNTY-MORPC,Liberty,MORPC,39,39091,43246,,,,Township,LOGAN_LIBERTY_TOWNSHIP
M250000US390914568299999,390914568299999,M25,JURIS-COUNTY-MORPC,McArthur,MORPC,39,39091,45682,,,,Township,LOGAN_MCARTHUR_TOWNSHIP
M250000US390914937899999,390914937899999,M25,JURIS-COUNTY-MORPC,Miami,MORPC,39,39091,49378,,,,Township,LOGAN_MIAMI_TOWNSHIP
M250000US390915146499999,390915146499999,M25,JURIS-COUNTY-MORPC,Monroe,MORPC,39,39091,51464,,,,Township,LOGAN_MONROE_TOWNSHIP
M250000US390916193899999,390916193899999,M25,JURIS-COUNTY-MORPC,Perry,MORPC,39,39091,61938,,,,Township,LOGAN_PERRY_TOWNSHIP
M250000US390916332499999,390916332499999,M25,JURIS-COUNTY-MORPC,Pleasant,MORPC,39,39091,63324,,,,Township,LOGAN_PLEASANT_TOWNSHIP
M250000US390916674099999,390916674099999,M25,JURIS-COUNTY-MORPC,Richland,MORPC,39,39091,66740,,,,Township,LOGAN_RICHLAND_TOWNSHIP
M250000US390916913499999,390916913499999,M25,JURIS-COUNTY-MORPC,Rushcreek,MORPC,39,39091,69134,,,,Township,LOGAN_RUSHCREEK_TOWNSHIP
M250000US390917478099999,390917478099999,M25,JURIS-COUNTY-MORPC,Stokes,MORPC,39,39091,74780,,,,Township,LOGAN_STOKES_TOWNSHIP
M250000US390917841499999,390917841499999,M25,JURIS-COUNTY-MORPC,Union,MORPC,39,39091,78414,,,,Township,LOGAN_UNION_TOWNSHIP
M250000US390918142499999,390918142499999,M25,JURIS-COUNTY-MORPC,Washington,MORPC,39,39091,81424,,,,Township,LOGAN_WASHINGTON_TOWNSHIP
M250000US390918804299999,390918804299999,M25,JURIS-COUNTY-MORPC,Zane,MORPC,39,39091,88042,,,,Township,LOGAN_ZANE_TOWNSHIP
M250000US390971123499999,390971123499999,M25,JURIS-COUNTY-MORPC,Canaan,MORPC,39,39097,11234,,,,Township,MADISON_CANAAN_TOWNSHIP
M250000US390972014299999,390972014299999,M25,JURIS-COUNTY-MORPC,Darby,MORPC,39,39097,20142,,,,Township,MADISON_DARBY_TOWNSHIP
M250000US390972115499999,390972115499999,M25,JURIS-COUNTY-MORPC,Deer Creek,MORPC,39,39097,21154,,,,Township,MADISON_DEER CREEK_TOWNSHIP
M250000US390972606899999,390972606899999,M25,JURIS-COUNTY-MORPC,Fairfield,MORPC,39,39097,26068,,,,Township,MADISON_FAIRFIELD_TOWNSHIP
M250000US390973869699999,390973869699999,M25,JURIS-COUNTY-MORPC,Jefferson,MORPC,39,39097,38696,,,,Township,MADISON_JEFFERSON_TOWNSHIP
M250000US390975147899999,390975147899999,M25,JURIS-COUNTY-MORPC,Monroe,MORPC,39,39097,51478,,,,Township,MADISON_MONROE_TOWNSHIP
M250000US390975770899999,390975770899999,M25,JURIS-COUNTY-MORPC,Oak Run,MORPC,39,39097,57708,,,,Township,MADISON_OAK RUN_TOWNSHIP
M250000US390975952899999,390975952899999,M25,JURIS-COUNTY-MORPC,Paint,MORPC,39,39097,59528,,,,Township,MADISON_PAINT_TOWNSHIP
M250000US390976266699999,390976266699999,M25,JURIS-COUNTY-MORPC,Pike,MORPC,39,39097,62666,,,,Township,MADISON_PIKE_TOWNSHIP
M250000US390976333899999,390976333899999,M25,JURIS-COUNTY-MORPC,Pleasant,MORPC,39,39097,63338,,,,Township,MADISON_PLEASANT_TOWNSHIP
M250000US390976548099999,390976548099999,M25,JURIS-COUNTY-MORPC,Range,MORPC,39,39097,65480,,,,Township,MADISON_RANGE_TOWNSHIP
M250000US390977296099999,390977296099999,M25,JURIS-COUNTY-MORPC,Somerford,MORPC,39,39097,72960,,,,Township,MADISON_SOMERFORD_TOWNSHIP
M250000US390977478499999,390977478499999,M25,JURIS-COUNTY-MORPC,Stokes,MORPC,39,39097,74784,,,,Township,MADISON_STOKES_TOWNSHIP
M250000US390977842899999,390977842899999,M25,JURIS-COUNTY-MORPC,Union,MORPC,39,39097,78428,,,,Township,MADISON_UNION_TOWNSHIP
M250000US3909890045,3909890045,M25,JURIS-COUNTY-MORPC,Buckeye Lake,MORPC,39,39045,,09890,,,Village,FAIRFIELD_BUCKEYE LAKE_VILLAGE
M250000US3909890089,3909890089,M25,JURIS-COUNTY-MORPC,Buckeye Lake,MORPC,39,39089,,09890,,,Village,LICKING_BUCKEYE LAKE_VILLAGE
M250000US391010634899999,391010634899999,M25,JURIS-COUNTY-MORPC,Big Island,MORPC,39,39101,06348,,,,Township,MARION_BIG ISLAND_TOWNSHIP
M250000US391010795899999,391010795899999,M25,JURIS-COUNTY-MORPC,Bowling Green,MORPC,39,39101,07958,,,,Township,MARION_BOWLING GREEN_TOWNSHIP
M250000US391011519699999,391011519699999,M25,JURIS-COUNTY-MORPC,Claridon,MORPC,39,39101,15196,,,,Township,MARION_CLARIDON_TOWNSHIP
M250000US391013117899999,391013117899999,M25,JURIS-COUNTY-MORPC,Grand,MORPC,39,39101,31178,,,,Township,MARION_GRAND_TOWNSHIP
M250000US391013119299999,391013119299999,M25,JURIS-COUNTY-MORPC,Grand Prairie,MORPC,39,39101,31192,,,,Township,MARION_GRAND PRAIRIE_TOWNSHIP
M250000US391013196299999,391013196299999,M25,JURIS-COUNTY-MORPC,Green Camp,MORPC,39,39101,31962,,,,Township,MARION_GREEN CAMP_TOWNSHIP
M250000US391014776899999,391014776899999,M25,JURIS-COUNTY-MORPC,Marion,MORPC,39,39101,47768,,,,Township,MARION_MARION_TOWNSHIP
M250000US391015173099999,391015173099999,M25,JURIS-COUNTY-MORPC,Montgomery,MORPC,39,39101,51730,,,,Township,MARION_MONTGOMERY_TOWNSHIP
M250000US391016335299999,391016335299999,M25,JURIS-COUNTY-MORPC,Pleasant,MORPC,39,39101,63352,,,,Township,MARION_PLEASANT_TOWNSHIP
M250000US391016479499999,391016479499999,M25,JURIS-COUNTY-MORPC,Prospect,MORPC,39,39101,64794,,,,Township,MARION_PROSPECT_TOWNSHIP
M250000US391016675499999,391016675499999,M25,JURIS-COUNTY-MORPC,Richland,MORPC,39,39101,66754,,,,Township,MARION_RICHLAND_TOWNSHIP
M250000US391017024099999,391017024099999,M25,JURIS-COUNTY-MORPC,Salt Rock,MORPC,39,39101,70240,,,,Township,MARION_SALT ROCK_TOWNSHIP
M250000US391017107399999,391017107399999,M25,JURIS-COUNTY-MORPC,Scott,MORPC,39,39101,71073,,,,Township,MARION_SCOTT_TOWNSHIP
M250000US391017774299999,391017774299999,M25,JURIS-COUNTY-MORPC,Tully,MORPC,39,39101,77742,,,,Township,MARION_TULLY_TOWNSHIP
